"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-05",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-06",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-07",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-08",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-09",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-10",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-11",,,,,"36.1","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-12",,,,,"2.8","5.0","5.0",,,,,,,"2.8","2.8",,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-13",,,,,"0.5","5.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-14",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-15",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-16",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-17",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-18",,,,,"18.3","38.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-19",,,,,"0.5","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-20",,,,,"0.0","0.0","51.0",,,,,,,"6.9",,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-21",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-22",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-23",,,,,"1.8","15.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-24",,,,,"7.9","13.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-25",,,,,"8.4","23.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-26",,,,,"1.3","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-27",,,,,"0.0","0.0","64.0",,,,,,,"14.0",,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-28",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-29",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-30",,,,,"0.5","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-01-31",,,,,"1.0","8.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-01",,,,,"1.8","13.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-02",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-03",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-04",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-05",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-06",,,,,"3.3","41.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-07",,,,,"0.5","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-08",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-09",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-10",,,,,"3.3","20.0","13.0",,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-11",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-12",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-13",,,,,"8.4","86.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-14",,,,,"0.3","5.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-15",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-16",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-17",,,,,"0.0","0.0","38.0",,,,,,,"8.1",,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-18",,,,,"3.8","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-19",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-20",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-21",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-22",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-23",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-24",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-25",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-26",,,,,"2.0","53.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-27",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-28",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-02-29",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-01",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-02",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-03",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-04",,,,,"0.8",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-05",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-06",,,,,"0.3","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-07",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-08",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-09",,,,,"3.6",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-10",,,,,"25.1","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-11",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-12",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-13",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-14",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-15",,,,,"1.3",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-16",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-17",,,,,"1.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-18",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-19",,,,,"10.2",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-20",,,,,"8.9",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-21",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-22",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-23",,,,,"6.9","74.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-24",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-25",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-26",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-27",,,,,"0.3",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-28",,,,,"14.7",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-29",,,,,"4.3",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-30",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-03-31",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-01",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-02",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-03",,,,,"0.5","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-04",,,,,"2.0",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-05",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-06",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-07",,,,,"2.3",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-08",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-09",,,,,"3.3",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-10",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-11",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-12",,,,,"6.6",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-13",,,,,"5.6","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-14",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-15",,,,,"1.5","30.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-16",,,,,"0.3","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-17",,,,,"6.1","56.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-18",,,,,"2.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-19",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-20",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-21",,,,,"0.3",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-22",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-23",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-24",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-25",,,,,"3.8",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-26",,,,,"9.9",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-27",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-28",,,,,"3.6",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-29",,,,,"16.0",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-04-30",,,,,"46.2",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-05-01",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-05-02",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-05-03",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-05-04",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-05-05",,,,,"5.6",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-05-06",,,,,"8.4",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-05-07",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-05-08",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-05-09",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-05-10",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-05-11",,,,,"5.8",,,,,,,,,,,,,,,,,,,,,
"US1ILWL0092","NAPERVILLE 4.0 SSW, IL US","41.706241","-88.173396","203.0","2020-05-12",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-01",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-02",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-03",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-05",,"    2","0.5",,,,"13.0",,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-06",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-07",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-08",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-11",,,,,"36.3",,,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-12",,,,,"6.1","38.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-13",,,,,"0.3","3.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-14",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-15",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-16",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-17",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-18",,,,,"22.9","38.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-19",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-20",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-21",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-22",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-23",,,,,"1.5","5.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-24",,,,,"6.1","25.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-25",,,,,"9.1",,,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-26",,,,,"2.5","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-27",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-28",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-29",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-30",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-01-31",,,,,"1.5","5.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-02-01",,,,,"1.3","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-02-02",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-02-03",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-02-04",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1ILCK0061","OAK PARK 1.0 SW, IL US","41.87558","-87.80111","192.9","2020-02-05",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
